source,target,news_id
real_news_018_t00002,real_news_018_t00017,real_news_018
real_news_019_t00000,real_news_019_t00073,real_news_019
real_news_019_t00073,real_news_019_t00064,real_news_019
real_news_019_t00064,real_news_019_t00071,real_news_019
real_news_019_t00064,real_news_019_t00058,real_news_019
real_news_019_t00071,real_news_019_t00070,real_news_019
real_news_019_t00058,real_news_019_t00080,real_news_019
real_news_019_t00000,real_news_019_t00071,real_news_019
real_news_020_t00000,real_news_020_t00001,real_news_020
real_news_020_t00001,real_news_020_t00003,real_news_020
real_news_020_t00003,real_news_020_t00002,real_news_020
real_news_020_t00002,real_news_020_t00005,real_news_020
real_news_020_t00003,real_news_020_t00000,real_news_020
real_news_021_t00000,real_news_021_t00036,real_news_021
real_news_021_t00036,real_news_021_t00029,real_news_021
real_news_021_t00029,real_news_021_t00153,real_news_021
real_news_021_t00153,real_news_021_t00298,real_news_021
real_news_021_t00029,real_news_021_t00298,real_news_021
real_news_022_t00000,real_news_022_t00066,real_news_022
real_news_022_t00066,real_news_022_t00100,real_news_022
real_news_022_t00100,real_news_022_t00118,real_news_022
real_news_022_t00100,real_news_022_t00172,real_news_022
real_news_022_t00118,real_news_022_t00175,real_news_022
real_news_022_t00172,real_news_022_t00133,real_news_022
real_news_022_t00133,real_news_022_t00000,real_news_022
real_news_023_t00000,real_news_023_t00050,real_news_023
real_news_023_t00050,real_news_023_t00015,real_news_023
real_news_023_t00050,real_news_023_t00056,real_news_023
real_news_023_t00050,real_news_023_t00044,real_news_023
real_news_023_t00015,real_news_023_t00021,real_news_023
real_news_023_t00056,real_news_023_t00019,real_news_023
real_news_023_t00044,real_news_023_t00048,real_news_023
real_news_023_t00021,real_news_023_t00052,real_news_023
real_news_023_t00019,real_news_023_t00024,real_news_023
real_news_023_t00048,real_news_023_t00065,real_news_023
real_news_023_t00021,real_news_023_t00050,real_news_023
real_news_024_t00000,real_news_024_t00058,real_news_024
real_news_024_t00000,real_news_024_t00096,real_news_024
real_news_024_t00058,real_news_024_t00029,real_news_024
real_news_024_t00058,real_news_024_t00084,real_news_024
real_news_024_t00058,real_news_024_t00055,real_news_024
real_news_024_t00096,real_news_024_t00100,real_news_024
real_news_024_t00029,real_news_024_t00040,real_news_024
real_news_024_t00084,real_news_024_t00076,real_news_024
real_news_024_t00084,real_news_024_t00026,real_news_024
real_news_024_t00055,real_news_024_t00017,real_news_024
real_news_024_t00100,real_news_024_t00056,real_news_024
real_news_024_t00040,real_news_024_t00079,real_news_024
real_news_024_t00076,real_news_024_t00072,real_news_024
real_news_024_t00026,real_news_024_t00087,real_news_024
real_news_024_t00017,real_news_024_t00032,real_news_024
real_news_024_t00056,real_news_024_t00098,real_news_024
real_news_025_t00000,real_news_025_t00006,real_news_025
real_news_025_t00000,real_news_025_t00017,real_news_025
real_news_025_t00006,real_news_025_t00027,real_news_025
real_news_025_t00017,real_news_025_t00008,real_news_025
real_news_025_t00017,real_news_025_t00020,real_news_025
real_news_025_t00027,real_news_025_t00001,real_news_025
real_news_025_t00008,real_news_025_t00022,real_news_025
real_news_025_t00008,real_news_025_t00021,real_news_025
real_news_025_t00020,real_news_025_t00025,real_news_025
real_news_025_t00001,real_news_025_t00010,real_news_025
real_news_025_t00022,real_news_025_t00009,real_news_025
real_news_025_t00021,real_news_025_t00003,real_news_025
real_news_025_t00025,real_news_025_t00013,real_news_025
real_news_025_t00010,real_news_025_t00020,real_news_025
real_news_026_t00000,real_news_026_t00018,real_news_026
real_news_026_t00000,real_news_026_t00097,real_news_026
real_news_026_t00000,real_news_026_t00008,real_news_026
real_news_026_t00000,real_news_026_t00083,real_news_026
real_news_026_t00000,real_news_026_t00037,real_news_026
real_news_026_t00000,real_news_026_t00102,real_news_026
real_news_026_t00018,real_news_026_t00048,real_news_026
real_news_026_t00097,real_news_026_t00111,real_news_026
real_news_026_t00008,real_news_026_t00072,real_news_026
real_news_026_t00008,real_news_026_t00077,real_news_026
real_news_026_t00008,real_news_026_t00061,real_news_026
real_news_026_t00083,real_news_026_t00074,real_news_026
real_news_026_t00037,real_news_026_t00056,real_news_026
real_news_026_t00102,real_news_026_t00064,real_news_026
real_news_026_t00048,real_news_026_t00063,real_news_026
real_news_026_t00111,real_news_026_t00035,real_news_026
real_news_026_t00072,real_news_026_t00112,real_news_026
real_news_026_t00077,real_news_026_t00088,real_news_026
real_news_026_t00061,real_news_026_t00100,real_news_026
real_news_026_t00074,real_news_026_t00005,real_news_026
real_news_026_t00056,real_news_026_t00055,real_news_026
real_news_026_t00064,real_news_026_t00013,real_news_026
real_news_026_t00064,real_news_026_t00105,real_news_026
real_news_026_t00063,real_news_026_t00082,real_news_026
real_news_026_t00035,real_news_026_t00080,real_news_026
real_news_026_t00112,real_news_026_t00031,real_news_026
real_news_026_t00088,real_news_026_t00062,real_news_026
real_news_026_t00100,real_news_026_t00024,real_news_026
real_news_026_t00005,real_news_026_t00028,real_news_026
real_news_026_t00055,real_news_026_t00058,real_news_026
real_news_026_t00013,real_news_026_t00108,real_news_026
real_news_026_t00105,real_news_026_t00069,real_news_026
real_news_026_t00008,real_news_026_t00005,real_news_026
real_news_026_t00062,real_news_026_t00005,real_news_026
real_news_027_t00000,real_news_027_t00020,real_news_027
real_news_027_t00020,real_news_027_t00255,real_news_027
real_news_027_t00020,real_news_027_t00393,real_news_027
real_news_027_t00255,real_news_027_t00074,real_news_027
real_news_027_t00393,real_news_027_t00232,real_news_027
real_news_027_t00074,real_news_027_t00005,real_news_027
real_news_027_t00232,real_news_027_t00183,real_news_027
real_news_028_t00000,real_news_028_t00110,real_news_028
real_news_028_t00000,real_news_028_t00173,real_news_028
real_news_028_t00110,real_news_028_t00004,real_news_028
real_news_028_t00173,real_news_028_t00161,real_news_028
real_news_028_t00004,real_news_028_t00091,real_news_028
real_news_028_t00161,real_news_028_t00013,real_news_028
real_news_028_t00091,real_news_028_t00096,real_news_028
real_news_028_t00013,real_news_028_t00082,real_news_028
real_news_029_t00000,real_news_029_t00007,real_news_029
real_news_029_t00000,real_news_029_t00050,real_news_029
real_news_029_t00000,real_news_029_t00079,real_news_029
real_news_029_t00007,real_news_029_t00009,real_news_029
real_news_029_t00007,real_news_029_t00042,real_news_029
real_news_029_t00050,real_news_029_t00073,real_news_029
real_news_029_t00079,real_news_029_t00048,real_news_029
real_news_029_t00079,real_news_029_t00074,real_news_029
real_news_029_t00009,real_news_029_t00026,real_news_029
real_news_029_t00042,real_news_029_t00043,real_news_029
real_news_029_t00042,real_news_029_t00049,real_news_029
real_news_029_t00073,real_news_029_t00024,real_news_029
real_news_029_t00048,real_news_029_t00002,real_news_029
real_news_029_t00074,real_news_029_t00075,real_news_029
real_news_029_t00026,real_news_029_t00013,real_news_029
real_news_029_t00043,real_news_029_t00014,real_news_029
real_news_029_t00049,real_news_029_t00033,real_news_029
real_news_029_t00024,real_news_029_t00005,real_news_029
real_news_029_t00002,real_news_029_t00059,real_news_029
real_news_029_t00075,real_news_029_t00027,real_news_029
real_news_029_t00033,real_news_029_t00075,real_news_029
real_news_030_t00000,real_news_030_t00126,real_news_030
real_news_030_t00000,real_news_030_t00004,real_news_030
real_news_030_t00126,real_news_030_t00136,real_news_030
real_news_030_t00004,real_news_030_t00012,real_news_030
real_news_030_t00136,real_news_030_t00112,real_news_030
real_news_030_t00012,real_news_030_t00073,real_news_030
real_news_030_t00112,real_news_030_t00123,real_news_030
real_news_030_t00073,real_news_030_t00096,real_news_030
real_news_030_t00012,real_news_030_t00136,real_news_030
real_news_031_t00000,real_news_031_t00023,real_news_031
real_news_031_t00023,real_news_031_t00043,real_news_031
real_news_031_t00023,real_news_031_t00048,real_news_031
real_news_031_t00043,real_news_031_t00027,real_news_031
real_news_031_t00048,real_news_031_t00045,real_news_031
real_news_031_t00048,real_news_031_t00008,real_news_031
real_news_031_t00027,real_news_031_t00041,real_news_031
real_news_031_t00045,real_news_031_t00010,real_news_031
real_news_031_t00008,real_news_031_t00049,real_news_031
real_news_031_t00023,real_news_031_t00049,real_news_031
real_news_032_t00000,real_news_032_t00297,real_news_032
real_news_032_t00000,real_news_032_t00039,real_news_032
real_news_032_t00000,real_news_032_t00072,real_news_032
real_news_032_t00297,real_news_032_t00206,real_news_032
real_news_032_t00297,real_news_032_t00046,real_news_032
real_news_032_t00039,real_news_032_t00042,real_news_032
real_news_032_t00039,real_news_032_t00179,real_news_032
real_news_032_t00072,real_news_032_t00295,real_news_032
real_news_032_t00072,real_news_032_t00160,real_news_032
real_news_032_t00206,real_news_032_t00185,real_news_032
real_news_032_t00206,real_news_032_t00138,real_news_032
real_news_032_t00046,real_news_032_t00280,real_news_032
real_news_032_t00042,real_news_032_t00089,real_news_032
real_news_032_t00179,real_news_032_t00135,real_news_032
real_news_032_t00295,real_news_032_t00312,real_news_032
real_news_032_t00160,real_news_032_t00229,real_news_032
real_news_032_t00185,real_news_032_t00134,real_news_032
real_news_032_t00138,real_news_032_t00307,real_news_032
real_news_032_t00280,real_news_032_t00077,real_news_032
real_news_032_t00089,real_news_032_t00201,real_news_032
real_news_032_t00135,real_news_032_t00291,real_news_032
real_news_032_t00312,real_news_032_t00213,real_news_032
real_news_032_t00229,real_news_032_t00150,real_news_032
real_news_032_t00138,real_news_032_t00000,real_news_032
real_news_033_t00000,real_news_033_t00033,real_news_033
real_news_033_t00000,real_news_033_t00111,real_news_033
real_news_033_t00000,real_news_033_t00262,real_news_033
real_news_033_t00000,real_news_033_t00193,real_news_033
real_news_033_t00000,real_news_033_t00361,real_news_033
real_news_033_t00033,real_news_033_t00331,real_news_033
real_news_033_t00033,real_news_033_t00019,real_news_033
real_news_033_t00111,real_news_033_t00103,real_news_033
real_news_033_t00111,real_news_033_t00373,real_news_033
real_news_033_t00262,real_news_033_t00088,real_news_033
real_news_033_t00193,real_news_033_t00339,real_news_033
real_news_033_t00193,real_news_033_t00294,real_news_033
real_news_033_t00361,real_news_033_t00047,real_news_033
real_news_033_t00331,real_news_033_t00108,real_news_033
real_news_033_t00019,real_news_033_t00018,real_news_033
real_news_033_t00103,real_news_033_t00392,real_news_033
real_news_033_t00373,real_news_033_t00040,real_news_033
real_news_033_t00088,real_news_033_t00307,real_news_033
real_news_033_t00088,real_news_033_t00309,real_news_033
real_news_033_t00339,real_news_033_t00085,real_news_033
real_news_033_t00294,real_news_033_t00241,real_news_033
real_news_033_t00294,real_news_033_t00005,real_news_033
real_news_033_t00047,real_news_033_t00097,real_news_033
real_news_033_t00108,real_news_033_t00336,real_news_033
real_news_033_t00018,real_news_033_t00168,real_news_033
real_news_033_t00392,real_news_033_t00101,real_news_033
real_news_033_t00040,real_news_033_t00170,real_news_033
real_news_033_t00307,real_news_033_t00224,real_news_033
real_news_033_t00309,real_news_033_t00112,real_news_033
real_news_033_t00085,real_news_033_t00322,real_news_033
real_news_033_t00241,real_news_033_t00039,real_news_033
real_news_033_t00005,real_news_033_t00034,real_news_033
real_news_033_t00097,real_news_033_t00281,real_news_033
real_news_033_t00224,real_news_033_t00392,real_news_033
real_news_033_t00088,real_news_033_t00000,real_news_033
real_news_034_t00000,real_news_034_t00003,real_news_034
real_news_034_t00003,real_news_034_t00001,real_news_034
real_news_034_t00003,real_news_034_t00009,real_news_034
real_news_034_t00001,real_news_034_t00002,real_news_034
real_news_034_t00009,real_news_034_t00008,real_news_034
real_news_034_t00002,real_news_034_t00007,real_news_034
real_news_034_t00008,real_news_034_t00006,real_news_034
real_news_034_t00002,real_news_034_t00000,real_news_034
real_news_035_t00000,real_news_035_t00002,real_news_035
real_news_035_t00002,real_news_035_t00014,real_news_035
real_news_035_t00014,real_news_035_t00015,real_news_035
real_news_035_t00015,real_news_035_t00011,real_news_035
real_news_036_t00000,real_news_036_t00022,real_news_036
real_news_036_t00022,real_news_036_t00030,real_news_036
real_news_036_t00022,real_news_036_t00032,real_news_036
real_news_036_t00022,real_news_036_t00006,real_news_036
real_news_036_t00030,real_news_036_t00018,real_news_036
real_news_036_t00032,real_news_036_t00024,real_news_036
real_news_036_t00006,real_news_036_t00019,real_news_036
real_news_036_t00018,real_news_036_t00009,real_news_036
real_news_036_t00024,real_news_036_t00033,real_news_036
real_news_036_t00019,real_news_036_t00004,real_news_036
real_news_036_t00009,real_news_036_t00006,real_news_036
real_news_037_t00000,real_news_037_t00018,real_news_037
real_news_037_t00000,real_news_037_t00014,real_news_037
real_news_037_t00000,real_news_037_t00015,real_news_037
real_news_037_t00000,real_news_037_t00038,real_news_037
real_news_037_t00018,real_news_037_t00007,real_news_037
real_news_037_t00014,real_news_037_t00005,real_news_037
real_news_037_t00015,real_news_037_t00029,real_news_037
real_news_037_t00015,real_news_037_t00016,real_news_037
real_news_037_t00038,real_news_037_t00023,real_news_037
real_news_037_t00007,real_news_037_t00034,real_news_037
real_news_037_t00005,real_news_037_t00026,real_news_037
real_news_037_t00029,real_news_037_t00028,real_news_037
real_news_037_t00016,real_news_037_t00033,real_news_037
real_news_037_t00016,real_news_037_t00013,real_news_037
real_news_037_t00016,real_news_037_t00003,real_news_037
real_news_037_t00023,real_news_037_t00032,real_news_037
real_news_037_t00034,real_news_037_t00019,real_news_037
real_news_037_t00026,real_news_037_t00021,real_news_037
real_news_037_t00028,real_news_037_t00008,real_news_037
real_news_037_t00033,real_news_037_t00010,real_news_037
real_news_037_t00013,real_news_037_t00009,real_news_037
real_news_037_t00003,real_news_037_t00012,real_news_037
real_news_037_t00032,real_news_037_t00024,real_news_037
real_news_037_t00018,real_news_037_t00026,real_news_037
real_news_038_t00000,real_news_038_t00174,real_news_038
real_news_038_t00000,real_news_038_t00156,real_news_038
real_news_038_t00000,real_news_038_t00179,real_news_038
real_news_038_t00174,real_news_038_t00079,real_news_038
real_news_038_t00156,real_news_038_t00121,real_news_038
real_news_038_t00179,real_news_038_t00010,real_news_038
real_news_038_t00079,real_news_038_t00026,real_news_038
real_news_038_t00121,real_news_038_t00069,real_news_038
real_news_038_t00010,real_news_038_t00011,real_news_038
real_news_038_t00026,real_news_038_t00008,real_news_038
real_news_038_t00069,real_news_038_t00075,real_news_038
real_news_038_t00011,real_news_038_t00054,real_news_038
real_news_038_t00156,real_news_038_t00179,real_news_038
real_news_039_t00000,real_news_039_t00028,real_news_039
real_news_039_t00000,real_news_039_t00027,real_news_039
real_news_039_t00000,real_news_039_t00003,real_news_039
real_news_039_t00000,real_news_039_t00014,real_news_039
real_news_039_t00000,real_news_039_t00008,real_news_039
real_news_039_t00000,real_news_039_t00010,real_news_039
real_news_039_t00028,real_news_039_t00036,real_news_039
real_news_039_t00027,real_news_039_t00037,real_news_039
real_news_039_t00003,real_news_039_t00024,real_news_039
real_news_039_t00014,real_news_039_t00023,real_news_039
real_news_039_t00008,real_news_039_t00002,real_news_039
real_news_039_t00008,real_news_039_t00004,real_news_039
real_news_039_t00010,real_news_039_t00017,real_news_039
real_news_039_t00036,real_news_039_t00035,real_news_039
real_news_039_t00037,real_news_039_t00020,real_news_039
real_news_039_t00024,real_news_039_t00006,real_news_039
real_news_039_t00023,real_news_039_t00005,real_news_039
real_news_039_t00002,real_news_039_t00001,real_news_039
real_news_039_t00004,real_news_039_t00029,real_news_039
real_news_039_t00017,real_news_039_t00019,real_news_039
real_news_039_t00035,real_news_039_t00009,real_news_039
real_news_039_t00020,real_news_039_t00031,real_news_039
real_news_039_t00006,real_news_039_t00016,real_news_039
real_news_039_t00005,real_news_039_t00015,real_news_039
real_news_039_t00001,real_news_039_t00018,real_news_039
real_news_039_t00029,real_news_039_t00013,real_news_039
real_news_039_t00019,real_news_039_t00007,real_news_039
real_news_039_t00036,real_news_039_t00016,real_news_039
real_news_040_t00000,real_news_040_t00107,real_news_040
real_news_040_t00107,real_news_040_t00106,real_news_040
real_news_040_t00106,real_news_040_t00077,real_news_040
real_news_040_t00077,real_news_040_t00062,real_news_040
real_news_041_t00000,real_news_041_t00047,real_news_041
real_news_041_t00047,real_news_041_t00020,real_news_041
real_news_041_t00047,real_news_041_t00065,real_news_041
real_news_041_t00020,real_news_041_t00035,real_news_041
real_news_041_t00020,real_news_041_t00056,real_news_041
real_news_041_t00065,real_news_041_t00018,real_news_041
real_news_041_t00035,real_news_041_t00024,real_news_041
real_news_041_t00056,real_news_041_t00051,real_news_041
real_news_041_t00018,real_news_041_t00053,real_news_041
real_news_041_t00051,real_news_041_t00065,real_news_041
real_news_042_t00000,real_news_042_t00036,real_news_042
real_news_042_t00000,real_news_042_t00031,real_news_042
real_news_042_t00000,real_news_042_t00024,real_news_042
real_news_042_t00036,real_news_042_t00064,real_news_042
real_news_042_t00031,real_news_042_t00110,real_news_042
real_news_042_t00031,real_news_042_t00057,real_news_042
real_news_042_t00031,real_news_042_t00095,real_news_042
real_news_042_t00031,real_news_042_t00081,real_news_042
real_news_042_t00031,real_news_042_t00130,real_news_042
real_news_042_t00024,real_news_042_t00060,real_news_042
real_news_042_t00064,real_news_042_t00042,real_news_042
real_news_042_t00110,real_news_042_t00070,real_news_042
real_news_042_t00057,real_news_042_t00084,real_news_042
real_news_042_t00095,real_news_042_t00028,real_news_042
real_news_042_t00081,real_news_042_t00010,real_news_042
real_news_042_t00130,real_news_042_t00032,real_news_042
real_news_042_t00060,real_news_042_t00137,real_news_042
real_news_042_t00060,real_news_042_t00017,real_news_042
real_news_042_t00060,real_news_042_t00100,real_news_042
real_news_042_t00042,real_news_042_t00047,real_news_042
real_news_042_t00070,real_news_042_t00059,real_news_042
real_news_042_t00084,real_news_042_t00114,real_news_042
real_news_042_t00028,real_news_042_t00122,real_news_042
real_news_042_t00010,real_news_042_t00037,real_news_042
real_news_042_t00032,real_news_042_t00097,real_news_042
real_news_042_t00137,real_news_042_t00121,real_news_042
real_news_042_t00017,real_news_042_t00048,real_news_042
real_news_042_t00100,real_news_042_t00067,real_news_042
real_news_042_t00048,real_news_042_t00047,real_news_042
real_news_042_t00059,real_news_042_t00017,real_news_042
real_news_043_t00000,real_news_043_t00023,real_news_043
real_news_043_t00000,real_news_043_t00020,real_news_043
real_news_043_t00000,real_news_043_t00014,real_news_043
real_news_043_t00023,real_news_043_t00008,real_news_043
real_news_043_t00023,real_news_043_t00006,real_news_043
real_news_043_t00020,real_news_043_t00019,real_news_043
real_news_043_t00020,real_news_043_t00017,real_news_043
real_news_043_t00020,real_news_043_t00016,real_news_043
real_news_043_t00014,real_news_043_t00002,real_news_043
real_news_043_t00008,real_news_043_t00013,real_news_043
real_news_043_t00008,real_news_043_t00022,real_news_043
real_news_043_t00006,real_news_043_t00024,real_news_043
real_news_043_t00019,real_news_043_t00015,real_news_043
real_news_043_t00017,real_news_043_t00007,real_news_043
real_news_043_t00016,real_news_043_t00010,real_news_043
real_news_043_t00002,real_news_043_t00005,real_news_043
real_news_043_t00013,real_news_043_t00003,real_news_043
real_news_043_t00022,real_news_043_t00011,real_news_043
real_news_043_t00024,real_news_043_t00009,real_news_043
real_news_043_t00015,real_news_043_t00004,real_news_043
real_news_043_t00007,real_news_043_t00021,real_news_043
real_news_043_t00010,real_news_043_t00018,real_news_043
real_news_043_t00005,real_news_043_t00012,real_news_043
real_news_043_t00003,real_news_043_t00005,real_news_043
real_news_044_t00000,real_news_044_t00005,real_news_044
real_news_044_t00005,real_news_044_t00009,real_news_044
real_news_044_t00005,real_news_044_t00048,real_news_044
real_news_044_t00005,real_news_044_t00045,real_news_044
real_news_044_t00005,real_news_044_t00018,real_news_044
real_news_044_t00009,real_news_044_t00027,real_news_044
real_news_044_t00048,real_news_044_t00032,real_news_044
real_news_044_t00045,real_news_044_t00031,real_news_044
real_news_044_t00045,real_news_044_t00029,real_news_044
real_news_044_t00018,real_news_044_t00007,real_news_044
real_news_044_t00027,real_news_044_t00050,real_news_044
real_news_044_t00032,real_news_044_t00026,real_news_044
real_news_044_t00031,real_news_044_t00013,real_news_044
real_news_044_t00029,real_news_044_t00015,real_news_044
real_news_044_t00007,real_news_044_t00040,real_news_044
real_news_044_t00015,real_news_044_t00045,real_news_044
real_news_045_t00000,real_news_045_t00030,real_news_045
real_news_045_t00000,real_news_045_t00113,real_news_045
real_news_045_t00030,real_news_045_t00212,real_news_045
real_news_045_t00113,real_news_045_t00038,real_news_045
real_news_045_t00212,real_news_045_t00033,real_news_045
real_news_045_t00038,real_news_045_t00187,real_news_045
real_news_045_t00033,real_news_045_t00104,real_news_045
real_news_045_t00187,real_news_045_t00102,real_news_045
real_news_045_t00104,real_news_045_t00033,real_news_045
real_news_046_t00000,real_news_046_t00169,real_news_046
real_news_046_t00000,real_news_046_t00205,real_news_046
real_news_046_t00169,real_news_046_t00237,real_news_046
real_news_046_t00205,real_news_046_t00140,real_news_046
real_news_046_t00205,real_news_046_t00064,real_news_046
real_news_046_t00237,real_news_046_t00230,real_news_046
real_news_046_t00140,real_news_046_t00144,real_news_046
real_news_046_t00140,real_news_046_t00113,real_news_046
real_news_046_t00064,real_news_046_t00136,real_news_046
real_news_046_t00230,real_news_046_t00132,real_news_046
real_news_046_t00144,real_news_046_t00034,real_news_046
real_news_046_t00113,real_news_046_t00054,real_news_046
real_news_046_t00136,real_news_046_t00114,real_news_046
real_news_046_t00169,real_news_046_t00114,real_news_046
real_news_047_t00000,real_news_047_t00009,real_news_047
real_news_047_t00000,real_news_047_t00004,real_news_047
real_news_047_t00009,real_news_047_t00002,real_news_047
real_news_047_t00004,real_news_047_t00007,real_news_047
real_news_047_t00002,real_news_047_t00008,real_news_047
real_news_047_t00002,real_news_047_t00001,real_news_047
real_news_047_t00007,real_news_047_t00005,real_news_047
real_news_047_t00008,real_news_047_t00011,real_news_047
real_news_047_t00001,real_news_047_t00003,real_news_047
real_news_047_t00005,real_news_047_t00010,real_news_047
real_news_048_t00000,real_news_048_t00057,real_news_048
real_news_048_t00057,real_news_048_t00101,real_news_048
real_news_048_t00057,real_news_048_t00386,real_news_048
real_news_048_t00101,real_news_048_t00033,real_news_048
real_news_048_t00101,real_news_048_t00346,real_news_048
real_news_048_t00386,real_news_048_t00206,real_news_048
real_news_048_t00033,real_news_048_t00192,real_news_048
real_news_048_t00346,real_news_048_t00013,real_news_048
real_news_048_t00206,real_news_048_t00403,real_news_048
real_news_048_t00000,real_news_048_t00192,real_news_048
real_news_049_t00000,real_news_049_t00160,real_news_049
real_news_049_t00160,real_news_049_t00152,real_news_049
real_news_049_t00160,real_news_049_t00180,real_news_049
real_news_049_t00160,real_news_049_t00130,real_news_049
real_news_049_t00152,real_news_049_t00116,real_news_049
real_news_049_t00180,real_news_049_t00181,real_news_049
real_news_049_t00130,real_news_049_t00115,real_news_049
real_news_049_t00116,real_news_049_t00030,real_news_049
real_news_049_t00181,real_news_049_t00072,real_news_049
real_news_049_t00115,real_news_049_t00179,real_news_049
real_news_049_t00030,real_news_049_t00180,real_news_049
real_news_050_t00000,real_news_050_t00226,real_news_050
real_news_050_t00000,real_news_050_t00293,real_news_050
real_news_050_t00000,real_news_050_t00161,real_news_050
real_news_050_t00226,real_news_050_t00195,real_news_050
real_news_050_t00293,real_news_050_t00416,real_news_050
real_news_050_t00161,real_news_050_t00337,real_news_050
real_news_050_t00161,real_news_050_t00454,real_news_050
real_news_050_t00195,real_news_050_t00282,real_news_050
real_news_050_t00416,real_news_050_t00209,real_news_050
real_news_050_t00337,real_news_050_t00361,real_news_050
real_news_050_t00337,real_news_050_t00412,real_news_050
real_news_050_t00454,real_news_050_t00098,real_news_050
real_news_050_t00454,real_news_050_t00137,real_news_050
real_news_050_t00282,real_news_050_t00104,real_news_050
real_news_050_t00209,real_news_050_t00289,real_news_050
real_news_050_t00361,real_news_050_t00015,real_news_050
real_news_050_t00412,real_news_050_t00235,real_news_050
real_news_050_t00098,real_news_050_t00267,real_news_050
real_news_050_t00137,real_news_050_t00182,real_news_050
real_news_050_t00209,real_news_050_t00182,real_news_050
real_news_051_t00000,real_news_051_t00054,real_news_051
real_news_051_t00000,real_news_051_t00027,real_news_051
real_news_051_t00054,real_news_051_t00046,real_news_051
real_news_051_t00027,real_news_051_t00048,real_news_051
real_news_051_t00027,real_news_051_t00012,real_news_051
real_news_051_t00027,real_news_051_t00059,real_news_051
real_news_051_t00046,real_news_051_t00004,real_news_051
real_news_051_t00048,real_news_051_t00016,real_news_051
real_news_051_t00012,real_news_051_t00011,real_news_051
real_news_051_t00059,real_news_051_t00008,real_news_051
real_news_051_t00004,real_news_051_t00036,real_news_051
real_news_051_t00016,real_news_051_t00043,real_news_051
real_news_051_t00011,real_news_051_t00014,real_news_051
real_news_051_t00008,real_news_051_t00033,real_news_051
real_news_051_t00012,real_news_051_t00014,real_news_051
real_news_052_t00000,real_news_052_t00001,real_news_052
real_news_052_t00000,real_news_052_t00002,real_news_052
real_news_052_t00001,real_news_052_t00003,real_news_052
real_news_052_t00002,real_news_052_t00005,real_news_052
real_news_052_t00003,real_news_052_t00004,real_news_052
real_news_052_t00001,real_news_052_t00000,real_news_052
real_news_053_t00000,real_news_053_t00005,real_news_053
real_news_053_t00000,real_news_053_t00001,real_news_053
real_news_053_t00000,real_news_053_t00002,real_news_053
real_news_053_t00005,real_news_053_t00004,real_news_053
real_news_053_t00001,real_news_053_t00003,real_news_053
real_news_053_t00004,real_news_053_t00005,real_news_053
real_news_054_t00000,real_news_054_t00005,real_news_054
real_news_054_t00000,real_news_054_t00008,real_news_054
real_news_054_t00005,real_news_054_t00015,real_news_054
real_news_054_t00008,real_news_054_t00023,real_news_054
real_news_054_t00008,real_news_054_t00026,real_news_054
real_news_054_t00008,real_news_054_t00011,real_news_054
real_news_054_t00015,real_news_054_t00006,real_news_054
real_news_054_t00023,real_news_054_t00002,real_news_054
real_news_054_t00026,real_news_054_t00010,real_news_054
real_news_054_t00011,real_news_054_t00024,real_news_054
real_news_054_t00006,real_news_054_t00027,real_news_054
real_news_054_t00002,real_news_054_t00012,real_news_054
real_news_054_t00010,real_news_054_t00018,real_news_054
real_news_054_t00024,real_news_054_t00025,real_news_054
real_news_054_t00018,real_news_054_t00027,real_news_054
real_news_055_t00000,real_news_055_t00010,real_news_055
real_news_055_t00000,real_news_055_t00058,real_news_055
real_news_055_t00000,real_news_055_t00040,real_news_055
real_news_055_t00000,real_news_055_t00035,real_news_055
real_news_055_t00000,real_news_055_t00046,real_news_055
real_news_055_t00010,real_news_055_t00016,real_news_055
real_news_055_t00058,real_news_055_t00036,real_news_055
real_news_055_t00058,real_news_055_t00054,real_news_055
real_news_055_t00058,real_news_055_t00041,real_news_055
real_news_055_t00040,real_news_055_t00032,real_news_055
real_news_055_t00035,real_news_055_t00001,real_news_055
real_news_055_t00035,real_news_055_t00029,real_news_055
real_news_055_t00046,real_news_055_t00025,real_news_055
real_news_055_t00016,real_news_055_t00031,real_news_055
real_news_055_t00036,real_news_055_t00045,real_news_055
real_news_055_t00054,real_news_055_t00005,real_news_055
real_news_055_t00041,real_news_055_t00017,real_news_055
real_news_055_t00032,real_news_055_t00051,real_news_055
real_news_055_t00001,real_news_055_t00048,real_news_055
real_news_055_t00029,real_news_055_t00004,real_news_055
real_news_055_t00025,real_news_055_t00055,real_news_055
real_news_055_t00031,real_news_055_t00038,real_news_055
real_news_055_t00045,real_news_055_t00052,real_news_055
real_news_055_t00005,real_news_055_t00006,real_news_055
real_news_055_t00017,real_news_055_t00043,real_news_055
real_news_055_t00051,real_news_055_t00027,real_news_055
real_news_055_t00048,real_news_055_t00021,real_news_055
real_news_055_t00004,real_news_055_t00030,real_news_055
real_news_055_t00055,real_news_055_t00023,real_news_055
real_news_055_t00043,real_news_055_t00038,real_news_055
real_news_055_t00017,real_news_055_t00045,real_news_055
real_news_056_t00000,real_news_056_t00156,real_news_056
real_news_056_t00156,real_news_056_t00004,real_news_056
real_news_056_t00156,real_news_056_t00017,real_news_056
real_news_056_t00004,real_news_056_t00001,real_news_056
real_news_056_t00017,real_news_056_t00099,real_news_056
